UF,ref_month_yyyymm,mean_income,n_obs,total_weight,uf_code,year,month,mean_income_sa,mean_income_trend
32,201407,3035.66920544357,3252,1690796.14425173,32,2014,7,3030.67878157872,3039.68448251495
32,201408,2899.14595504939,3089,1785742.08128244,32,2014,8,3042.7102658731,3041.3569586664
32,201409,3175.37083682685,3136,1764854.56001437,32,2014,9,2959.21139496307,3043.02943481784
32,201410,3105.07146067397,3313,1711027.672213,32,2014,10,3115.99659775025,3044.70191096929
32,201411,3010.68831818078,3111,1777917.37353081,32,2014,11,3112.3001815228,3054.35816406757
32,201412,3106.5358734441,2970,1688676.68469521,32,2014,12,3022.47623823023,3064.01441716585
32,201501,3020.88450934283,3141,1684407.56398024,32,2015,1,3013.17238211111,3073.67067026413
32,201502,2945.54538900881,3016,1747621.23963446,32,2015,2,3042.05022663555,3085.96820358345
32,201503,3038.69707310377,3094,1718108.16488786,32,2015,3,2942.94549980813,3098.26573690277
32,201504,3269.38192748709,3219,1766435.99344753,32,2015,4,3253.4262515507,3110.56327022209
32,201505,3012.92377403428,3044,1750298.00947729,32,2015,5,3187.71391631379,3115.25576902341
32,201506,2983.3559504451,3047,1708746.4570961,32,2015,6,2881.56969790035,3119.94826782472
32,201507,3340.10058664152,3162,1743096.6799844,32,2015,7,3334.80844354174,3124.64076662604
32,201508,3089.473201316,2864,1641278.63006689,32,2015,8,3234.41676123408,3124.7665402238
32,201509,2809.40890667074,3073,1705058.98056445,32,2015,9,2589.42439303901,3124.89231382155
32,201510,3217.2404928659,3084,1755987.28308154,32,2015,10,3225.95952740701,3125.01808741931
32,201511,3001.52801043286,2696,1571889.22163497,32,2015,11,3107.42642712769,3112.81206454914
32,201512,2994.97036420047,2973,1739660.64735672,32,2015,12,2911.15108186079,3100.60604167896
32,201601,3207.03292404025,3033,1729446.55297728,32,2016,1,3195.28060200394,3088.40001880879
32,201602,3041.84227382409,2730,1517870.77375576,32,2016,2,3144.64692440407,3068.32348737338
32,201603,3025.39359261466,2908,1688490.23577518,32,2016,3,2925.59889915368,3048.24695593798
32,201604,3153.55459932183,3086,1715403.60452094,32,2016,4,3137.38048120795,3028.17042450258
32,201605,2793.85376073914,2848,1555245.31333153,32,2016,5,2974.99470868356,3015.12344275835
32,201606,3010.60340000767,3006,1726985.58615381,32,2016,6,2905.38519969297,3002.07646101412
32,201607,2984.70821096064,3038,1675689.41574905,32,2016,7,2979.21332316809,2989.02947926989
32,201608,2760.4129979717,2715,1518614.11810794,32,2016,8,2906.86394851326,2983.06140055995
32,201609,3256.48807841426,2898,1666943.91276943,32,2016,9,3032.83580153067,2977.09332185
32,201610,2778.78423563781,3077,1645058.20770524,32,2016,10,2785.48323777822,2971.12524314005
32,201611,2828.0999705331,2740,1586102.53392197,32,2016,11,2938.49977233358,2971.73737572463
32,201612,3311.86341098351,2953,1708872.13591597,32,2016,12,3228.5198925537,2972.34950830921
32,201701,2955.18377512096,2944,1595875.74741298,32,2017,1,2932.69495012041,2972.96164089379
32,201702,2893.77031749224,2635,1565294.78616409,32,2017,2,3011.68666852223,2974.7993505484
32,201703,3546.93213675289,2835,1657245.63620547,32,2017,3,3438.09021265861,2976.637060203
32,201704,2923.25439423548,3011,1632066.51665874,32,2017,4,2906.18385761796,2978.47476985761
32,201705,2814.50306109215,2835,1745673.76108062,32,2017,5,3011.86213093923,2978.89713742663
32,201706,3358.0425660381,2864,1713521.34697675,32,2017,6,3238.91222556716,2979.31950499566
32,201707,2921.77359833962,3083,1680549.59339852,32,2017,7,2915.81129321265,2979.74187256468
32,201708,2737.27793183497,2854,1741560.15814562,32,2017,8,2891.55074256174,2976.70475060728
32,201709,3354.62300172598,2892,1735579.40790122,32,2017,9,3117.16858569761,2973.66762864988
32,201710,2862.98551842791,3123,1699062.52522472,32,2017,10,2869.44723233741,2970.63050669247
32,201711,2808.13903898254,2874,1738928.95061747,32,2017,11,2931.74384428258,2968.18943757644
32,201712,3387.40582828931,2890,1727101.91952688,32,2017,12,3300.85437130053,2965.74836846041
32,201801,3036.74042993568,2958,1631467.40610936,32,2018,1,3003.64630695068,2963.30729934438
32,201802,2698.73290705696,2843,1698510.33667673,32,2018,2,2831.92780125358,2964.20291529207
32,201803,3312.47066565516,2903,1755573.28299336,32,2018,3,3194.78399138106,2965.09853123977
32,201804,2816.1446226475,3006,1670918.82851425,32,2018,4,2798.44886836206,2965.99414718747
32,201805,2628.72881793407,2939,1761640.08469669,32,2018,5,2842.6459309018,2965.84870553249
32,201806,3255.64192514622,2973,1801028.85591553,32,2018,6,3123.01873213185,2965.70326387751
32,201807,2932.65564832176,3127,1755420.05254591,32,2018,7,2926.72457986801,2965.55782222254
32,201808,2805.90345646761,2992,1805958.56533335,32,2018,8,2968.56077037336,2967.08905067518
32,201809,3354.94199931492,3046,1798350.65952691,32,2018,9,3104.3120761217,2968.62027912781
32,201810,2964.14153510574,3186,1764258.52987042,32,2018,10,2970.99326303487,2970.15150758045
32,201811,2734.4295326172,3009,1842781.18323986,32,2018,11,2871.86731393796,2973.37021733955
32,201812,3463.71025380634,2918,1830005.70936926,32,2018,12,3374.4764859735,2976.58892709865
32,201901,2948.06968788125,3063,1725307.19407893,32,2019,1,2897.11976127197,2979.80763685775
32,201902,2860.24594648826,3071,1872606.83232338,32,2019,2,2996.59367198912,2983.72639229131
32,201903,3452.2350847625,2994,1815055.44203202,32,2019,3,3345.38188042196,2987.64514772486
32,201904,2983.48083899151,3184,1812369.35118757,32,2019,4,2954.03181589202,2991.56390315842
32,201905,2647.05705501186,3124,1957275.14255205,32,2019,5,2856.48477795664,3000.26738807896
32,201906,3289.70620281352,2989,1848045.58832158,32,2019,6,3169.58652532098,3008.9708729995
32,201907,3001.62962456399,3194,1813573.13083841,32,2019,7,2981.84395872154,3017.67435792004
32,201908,2731.91034042466,3025,1866498.99062144,32,2019,8,2895.59522895663,3028.37512652631
32,201909,3370.76999149389,2912,1846808.13230817,32,2019,9,3142.47365978918,3039.07589513258
32,201910,3066.87879281767,3143,1811510.85986679,32,2019,10,3051.85188275791,3049.77666373885
32,201911,2890.80569901729,3000,1827648.57742156,32,2019,11,3031.25408084092,3059.82868389645
32,201912,3215.56979825604,2860,1893088.92422398,32,2019,12,3158.24923176511,3069.88070405405
32,202001,3174.61693221173,3054,1767251.57303624,32,2020,1,3103.54374218803,3079.93272421165
32,202002,2839.69320805664,2822,1781533.18580845,32,2020,2,2977.01599182403,3083.24642859595
32,202003,3188.66211116491,1924,1764480.76663746,32,2020,3,3090.55429047268,3086.56013298025
32,202004,3308.22221318229,1830,1712768.41524355,32,2020,4,3265.11207487276,3089.87383736455
32,202005,2869.37996907522,1784,1622527.05668335,32,2020,5,3072.59069549032,3087.85244282023
32,202006,3239.91402991295,1496,1600245.67353903,32,2020,6,3130.77587124216,3085.8310482759
32,202007,3138.46258179062,1688,1589935.81236586,32,2020,7,3103.50593166603,3083.80965373157
32,202008,2986.7155804515,1626,1619833.30320294,32,2020,8,3150.30539766976,3078.62880274764
32,202009,3188.80645132121,1568,1773595.02245306,32,2020,9,2981.91480611858,3073.44795176372
32,202010,3009.09876701586,1702,1652768.65532894,32,2020,10,2971.44222177911,3068.26710077979
32,202011,2967.15307200345,1416,1641710.45280414,32,2020,11,3110.03896494016,3059.28439360051
32,202012,3156.31590317967,1424,1796783.58717573,32,2020,12,3130.50603549418,3050.30168642124
32,202101,2985.06696189106,1717,1718047.15278417,32,2021,1,2901.24908030209,3041.31897924196
32,202102,2967.31350949731,1487,1750165.33413255,32,2021,2,3100.3518973835,3035.55506605485
32,202103,3213.61131690772,1316,1729844.48062198,32,2021,3,3127.83927461158,3029.79115286775
32,202104,2857.97965537981,1716,1751339.30448759,32,2021,4,2800.98482170828,3024.02723968065
32,202105,2911.54552663455,1542,1867914.60078468,32,2021,5,3110.00666687904,3020.72423507798
32,202106,3046.68599587324,1844,1819295.56862423,32,2021,6,2944.79712361799,3017.42123047532
32,202107,2995.02229114718,1976,1753297.99662047,32,2021,7,2949.93547997482,3014.11822587265
32,202108,2942.43204194438,2120,2044916.22920209,32,2021,8,3109.02416673884,3012.12241539889
32,202109,2914.48965270488,2197,1879745.10793897,32,2021,9,2719.28591964114,3010.12660492513
32,202110,3114.45296768846,2141,1840874.99647693,32,2021,10,3068.37154402357,3008.13079445136
32,202111,2937.61574543967,2220,2011122.82304753,32,2021,11,3082.29154977423,3010.78859358956
32,202112,2912.13358050143,2353,1865149.0817536,32,2021,12,2893.76077540405,3013.44639272775
32,202201,3153.50059008014,2468,1848322.96409321,32,2022,1,3058.41736932136,3016.10419186594
32,202202,2841.86928279164,2195,1923390.89994892,32,2022,2,2972.00769534623,3025.2071663741
32,202203,3117.51951036559,2375,1852252.00512526,32,2022,3,3045.37273516927,3034.31014088226
32,202204,3082.08531150775,2535,1881141.37720577,32,2022,4,3012.3200430049,3043.41311539042
32,202205,2840.60691589701,2486,2052282.94585511,32,2022,5,3035.2575023285,3058.38385448761
32,202206,3056.53248653366,2437,1893007.83412231,32,2022,6,2962.6313037034,3073.3545935848
32,202207,3127.83882420565,2635,1945911.9321901,32,2022,7,3073.15962564676,3088.32533268199
32,202208,3050.39202669229,2437,1997740.55546254,32,2022,8,3220.332385444,3105.91267482003
32,202209,3129.39694472141,2468,1903051.31144461,32,2022,9,2946.03520289742,3123.50001695806
32,202210,3358.99245126909,2642,1941239.72832439,32,2022,10,3304.49393663287,3141.0873590961
32,202211,3089.10980256583,2458,1995014.25442959,32,2022,11,3235.43701411099,3157.75620289524
32,202212,2960.65893364719,2380,1865242.72043649,32,2022,12,2949.51139663637,3174.42504669438
32,202301,3448.3014673237,2497,1896499.15938148,32,2023,1,3348.52168305017,3191.09389049353
32,202302,3076.36210277358,2345,1928706.37196069,32,2023,2,3205.22194266655,3201.48085899077
32,202303,2988.86004953624,2470,1923977.4807702,32,2023,3,2920.6994975638,3211.86782748801
32,202304,3393.52566533558,2493,1881127.20494589,32,2023,4,3318.90426978115,3222.25479598525
32,202305,3131.93392817145,2384,1948724.32559354,32,2023,5,3324.24667475728,3228.76512356201
32,202306,3035.95509308116,2541,1948517.30156323,32,2023,6,2946.23246611657,3235.27545113876
32,202307,3430.98160284614,2589,1937140.03403801,32,2023,7,3372.39913279556,3241.78577871552
32,202308,2956.98826041261,2452,1957622.96089771,32,2023,8,3127.03680900175,3251.16926258957
32,202309,2944.87435275127,2555,1949561.02376038,32,2023,9,2768.02414946539,3260.55274646362
32,202310,3399.55086213505,2580,1955522.79920103,32,2023,10,3340.6838075693,3269.93623033767
32,202311,3075.69959923162,2497,2018086.14803749,32,2023,11,3221.87748139549,3282.35383870291
32,202312,3119.78827921708,2451,1955058.48117144,32,2023,12,3113.1835096811,3294.77144706816
32,202401,3453.61944203292,2596,1972103.05032522,32,2024,1,3349.46450289177,3307.1890554334
32,202402,3232.97708429217,2521,1992982.02264813,32,2024,2,3360.86812530276,3322.39680009301
32,202403,3313.84898337209,2598,1936063.12550024,32,2024,3,3249.97279353486,3337.60454475262
32,202404,3528.42784368946,2717,2040013.02044874,32,2024,4,3449.21371735393,3352.81228941223
32,202405,3239.50681393248,2651,2060504.96509093,32,2024,5,3429.71037430231,3366.06303392283
32,202406,3367.76634809253,2599,1931720.62198809,32,2024,6,3282.40796768028,3379.31377843343
32,202407,3605.83522790037,2701,1988097.94684278,32,2024,7,3543.49221410181,3392.56452294404
32,202408,3301.22263822869,2554,2048679.18586777,32,2024,8,3471.48206999817,3402.22691266399
32,202409,3475.96793781244,2553,1932760.59125995,32,2024,9,3305.69193200677,3411.88930238395
32,202410,3560.57956300967,2601,1963411.68870013,32,2024,10,3497.37804938984,3421.5516921039
32,202411,3211.10824766696,2550,2118098.0841212,32,2024,11,3357.14230325831,3426.55683590702
32,202412,3362.64978960911,2224,1906281.50371293,32,2024,12,3360.5804036385,3431.56197971014
32,202501,3638.74845331102,2553,1932519.82753844,32,2025,1,3530.85820198797,3436.56712351326
32,202502,3362.66856163558,2464,2050154.58016545,32,2025,2,3489.59969825405,3440.99978550209
32,202503,3374.27803458786,2501,1929807.59157834,32,2025,3,3314.18378188913,3445.43244749092
32,202504,3641.59792460429,2630,1985041.07549421,32,2025,4,3558.52077638554,3449.86510947976
32,202505,3237.83686135676,2596,2132003.47243076,32,2025,5,3425.96343254529,3457.08359371222
32,202506,3570.01163359518,2458,1918682.38094357,32,2025,6,3488.67931284544,3464.30207794469
32,202507,3551.46755178078,2747,1968217.16857795,32,2025,7,3485.73354031421,3471.52056217715
32,202508,3121.80185278132,2471,2087511.24286396,32,2025,8,3292.17465293403,3478.76036473697
32,202509,3682.10105212551,2576,1908868.98471506,32,2025,9,3517.07806278809,3486.00016729678
32,202510,3514.7361038985,2686,1976041.81373473,32,2025,10,3447.91215633519,3493.2399698566
32,202511,3338.12424654176,2359,2150205.65127277,32,2025,11,3484.27838250184,3500.58660625658
32,202512,3613.54638377988,2296,1879720.77514918,32,2025,12,3615.47841380243,3507.93324265655
33,201201,3290.10240737866,4848,6981635.59837537,33,2012,1,3249.56618682198,3282.27227541452
33,201202,3276.86538522954,5178,7375709.82052768,33,2012,2,3361.21821718258,3280.83838911036
33,201203,3280.56038864255,5133,7345005.88990691,33,2012,3,3263.33884927885,3279.40450280621
33,201204,3346.81974338984,5428,7138892.73785646,33,2012,4,3255.58075321758,3277.97061650206
33,201205,3250.72343842446,5634,7490918.22519246,33,2012,5,3341.5019250693,3277.41056026101
33,201206,3328.05279189088,5858,7690781.44945482,33,2012,6,3272.66085640742,3276.85050401995
33,201207,3354.67975987369,5619,7183835.28009355,33,2012,7,3257.95094539137,3276.2904477789
33,201208,3243.96354770993,5909,7517996.36534083,33,2012,8,3297.80784412337,3276.37287270018
33,201209,3181.44083298042,5935,7690335.12729852,33,2012,9,3181.68576731104,3276.45529762146
33,201210,3329.71388146946,5767,7400103.83101521,33,2012,10,3255.39101028415,3276.53772254274
33,201211,3143.88145422538,5766,7460157.60922512,33,2012,11,3238.3966659217,3281.12163319689
33,201212,3180.83115696294,5943,7817960.83105007,33,2012,12,3231.81909406798,3285.70554385105
33,201301,3364.6658026623,5847,7523511.33926369,33,2013,1,3324.20578171718,3290.2894545052
33,201302,3203.90120107351,5568,7444000.11690664,33,2013,2,3288.95288450803,3301.76228617469
33,201303,3369.64844728052,5884,7703540.2023692,33,2013,3,3354.52474470531,3313.23511784418
33,201304,3381.02853866009,5865,7597640.63622283,33,2013,4,3288.46729303151,3324.70794951367
33,201305,3045.69881244579,5642,7443380.53930653,33,2013,5,3135.35711747152,3338.54849737158
33,201306,3471.13011974334,5751,7628101.88128678,33,2013,6,3417.57502321611,3352.38904522949
33,201307,3661.15483966025,5810,7554625.14171828,33,2013,7,3562.85911222267,3366.22959308739
33,201308,3236.21443141239,5854,7602497.6739712,33,2013,8,3289.19296558648,3377.11571843198
33,201309,3413.66436865775,5916,7769748.60267165,33,2013,9,3414.9313755053,3388.00184377657
33,201310,3504.27999759096,5687,7304464.92349489,33,2013,10,3428.69670080324,3398.88796912115
33,201311,3243.13874987766,5823,7521541.79145557,33,2013,11,3337.68002025883,3402.96719388572
33,201312,3617.37475461533,5966,7856888.509867,33,2013,12,3668.73999689449,3407.04641865029
33,201401,3564.98651373856,5903,7587655.6125689,33,2014,1,3524.60325732834,3411.12564341486
33,201402,3251.08670475191,5905,7641002.06926579,33,2014,2,3336.83526923215,3412.02923086624
33,201403,3657.72849710275,5911,7529387.57689977,33,2014,3,3644.69812552115,3412.93281831762
33,201404,3544.36056027648,5943,7688519.00125639,33,2014,4,3450.46829891597,3413.836405769
33,201405,3212.02303514594,5882,7562379.92747531,33,2014,5,3300.54814379623,3414.48137938587
33,201406,3517.12380633649,5811,7424315.89508045,33,2014,6,3465.38744965418,3415.12635300273
33,201407,3395.17848672569,6032,7740000.85037061,33,2014,7,3295.29266286653,3415.7713266196
33,201408,3325.93569038055,5914,7689310.01628599,33,2014,8,3378.02216713277,3414.59727066869
33,201409,3436.15439703781,5938,7551456.32756351,33,2014,9,3438.41406950356,3413.42321471779
33,201410,3489.9924140509,5939,7642301.20908753,33,2014,10,3413.12006758923,3412.24915876688
33,201411,3366.67689311727,5771,7689570.30778089,33,2014,11,3461.21638093895,3413.39695748189
33,201412,3426.34530194564,5809,7610399.37632758,33,2014,12,3478.06664470154,3414.5447561969
33,201501,3437.51697245012,5949,7780592.68994586,33,2015,1,3396.49275619965,3415.69255491192
33,201502,3339.04243137104,5668,7462871.99719256,33,2015,2,3426.72322615172,3417.15243287588
33,201503,3358.35385855407,5858,7580399.95997975,33,2015,3,3348.470471558,3418.61231083985
33,201504,3549.86532398284,5890,7836558.81769102,33,2015,4,3453.22083995603,3420.07218880382
33,201505,3328.777982384,5567,7523433.49322543,33,2015,5,3416.62968140919,3419.79651480417
33,201506,3424.16861452353,5879,7631038.4507245,33,2015,6,3375.20981117828,3419.52084080451
33,201507,3508.85429331252,5884,7696179.55354925,33,2015,7,3407.1343000084,3419.24516680486
33,201508,3404.54056266946,5695,7472260.82669818,33,2015,8,3455.38913352907,3421.71994145229
33,201509,3457.89992969328,5832,7639320.82042466,33,2015,9,3460.8221041825,3424.19471609972
33,201510,3461.56331572605,5781,7869980.40327177,33,2015,10,3383.02289401675,3426.66949074715
33,201511,3340.26011759245,5570,7202426.49126215,33,2015,11,3434.60349646282,3429.27914952607
33,201512,3358.72697272718,5713,7518134.65040204,33,2015,12,3410.03623494339,3431.88880830498
33,201601,3443.27342747645,5717,7554359.08306675,33,2016,1,3401.70505539228,3434.49846708389
33,201602,3396.89619799839,5464,7185986.20280537,33,2016,2,3486.56626634197,3433.45181015179
33,201603,3695.18603109013,5621,7563523.87487962,33,2016,3,3688.46691119794,3432.40515321969
33,201604,3446.63463061232,5607,7399796.45951587,33,2016,4,3347.1964112449,3431.35849628759
33,201605,3382.71490228792,5221,6931404.25963423,33,2016,5,3469.79288382098,3424.68803840738
33,201606,3681.88131625427,5555,7397617.53907769,33,2016,6,3635.53290322835,3418.01758052717
33,201607,3274.012327479,5407,7177590.36784671,33,2016,7,3170.22414656148,3411.34712264696
33,201608,3369.23447091367,5229,7008459.2722104,33,2016,8,3418.548206283,3401.14441172886
33,201609,3544.61762240034,5365,7351584.19184523,33,2016,9,3547.84245788611,3390.94170081077
33,201610,3250.31980752462,5371,7262067.96589421,33,2016,10,3169.70133270822,3380.73898989268
33,201611,3313.54795147602,5127,6907836.77825768,33,2016,11,3407.23510670304,3372.43543130741
33,201612,3695.88097774949,5212,7381437.55490832,33,2016,12,3746.29428390858,3364.13187272214
33,201701,3239.7764508247,5239,7048593.8896819,33,2017,1,3200.83070262406,3355.82831413687
33,201702,3279.37148287833,4957,6748126.84159981,33,2017,2,3370.92649213947,3352.90718647724
33,201703,3807.07847514281,5276,7377210.32589414,33,2017,3,3811.43346861516,3349.98605881761
33,201704,3344.94798637803,5171,7032631.93207096,33,2017,4,3239.15975032588,3347.06493115798
33,201705,3312.89448800887,5019,6743623.08547143,33,2017,5,3392.90386455319,3353.84208485521
33,201706,3363.43212007149,5314,7283032.44366801,33,2017,6,3326.32863857089,3360.61923855245
33,201707,3408.22986208661,5308,7051883.38979775,33,2017,7,3300.90049004372,3367.39639224968
33,201708,3354.59171785641,5304,7006159.27336006,33,2017,8,3397.16073505588,3383.22951548298
33,201709,3411.91176883313,5629,7617891.37372791,33,2017,9,3417.71331700807,3399.06263871629
33,201710,3472.98919258199,5356,7067767.17131986,33,2017,10,3389.28951175167,3414.89576194959
33,201711,3397.45115129091,5360,7141801.02779826,33,2017,11,3489.79295618441,3434.58964176699
33,201712,3395.17592601365,5585,7450485.39001722,33,2017,12,3447.03651850084,3454.28352158438
33,201801,3471.40730990044,5369,7098715.54730661,33,2018,1,3435.08011211796,3473.97740140178
33,201802,3343.36038500688,5393,7252852.93796047,33,2018,2,3436.89006263228,3493.12975737775
33,201803,3509.13278060405,5518,7307325.8326128,33,2018,3,3524.74541579973,3512.28211335372
33,201804,3666.27221514999,5492,7056302.23470889,33,2018,4,3554.4377772919,3531.43446932969
33,201805,3519.98774475402,5540,7427160.51226585,33,2018,5,3593.35261770835,3551.25981002254
33,201806,3579.71644657023,5680,7581443.17313224,33,2018,6,3552.41129045658,3571.08515071539
33,201807,3768.12352612604,5713,7173192.30469196,33,2018,7,3657.93564928227,3590.91049140824
33,201808,3526.14919054552,5720,7446538.33366588,33,2018,8,3562.76645213623,3609.06222489581
33,201809,3532.19438488119,5795,7873657.48568827,33,2018,9,3541.47588454298,3627.21395838339
33,201810,3802.40959666561,5848,7266952.78821686,33,2018,10,3716.58460635577,3645.36569187097
33,201811,3596.92424937763,5703,7531457.64505732,33,2018,11,3688.92925820875,3659.05198820569
33,201812,3569.37618635856,5756,7812161.06565452,33,2018,12,3623.64721065714,3672.73828454042
33,201901,3827.88429379879,5926,7514704.345573,33,2019,1,3785.93757066387,3686.42458087514
33,201902,3652.47602460863,5720,7562924.68995766,33,2019,2,3740.43213554966,3699.81994242964
33,201903,3661.00816818019,5644,7634380.66828668,33,2019,3,3684.51295201441,3713.21530398414
33,201904,3867.62249133634,5777,7409233.44331088,33,2019,4,3753.76042671806,3726.61066553864
33,201905,3623.87002713696,5434,7456778.77145349,33,2019,5,3688.39065268655,3739.75596865
33,201906,3644.41692340875,5433,7708014.41001044,33,2019,6,3626.65257903603,3752.90127176137
33,201907,4028.97099518133,5617,7493160.55814143,33,2019,7,3911.97325683751,3766.04657487273
33,201908,3715.20567122967,5317,7346963.64746969,33,2019,8,3751.92649561117,3784.1613519084
33,201909,3560.55786510493,5485,7878183.10115638,33,2019,9,3576.40698065857,3802.27612894407
33,201910,4040.12094083572,5739,7579805.39447804,33,2019,10,3954.74232352775,3820.39090597975
33,201911,3652.30584964497,5345,7459644.40695507,33,2019,11,3752.62465753313,3848.45865314041
