dataset,group,horizon,y_pos,y_neg,x_pos,x_neg,gain,chi,pred_pos_aug,pred_neg_aug,err_pos_aug,err_neg_aug,err_pos_struct,err_neg_struct
lp_controls,PH2M,12,0.0054176416807116,-0.0014657625493852,-0.014524092055225495,0.021457986909640105,0.12270554845942848,0.4072201294628159,-0.0017821866815116722,0.0010722163233701104,-0.007199828362223272,0.0025379788727553105,-0.019941733735937096,0.022923749459025304
lp_controls,PH2M,13,0.0044074059043239,0.0031659841475238,-0.014460704532967581,0.021364337777035256,0.12270554845942848,0.4072201294628159,-0.0017744086808275305,0.0010675368476545546,-0.006181814585151431,-0.0020984472998692456,-0.01886811043729148,0.018198353629511457
lp_controls,PH2M,14,-0.0032370191730191,-0.0004369783393019917,-0.014400961967221886,0.021276073726597886,0.12270554845942848,0.4072201294628159,-0.0017670779365313316,0.0010631264546365968,0.0014699412364877686,0.0015001047939385884,-0.011163942794202786,0.021713052065899876
lp_controls,PH2M,15,0.006782240641648,-0.0077648256981586,-0.014344654903751811,0.021192885309293242,0.12270554845942848,0.4072201294628159,-0.0017601687474260962,0.001058969681714469,-0.008542409389074097,0.00882379537987307,-0.021126895545399812,0.028957711007451842
lp_controls,PH2M,16,-0.0026254404203348,0.0039661367669176,-0.014291592614198753,0.02111449074181903,0.12270554845942848,0.4072201294628159,-0.0017536577100839752,0.0010550524486924082,0.0008717827102508249,-0.002911084318225192,-0.011666152193863953,0.01714835397490143
lp_controls,PH2M,17,0.0020381056607162,-0.0035780356677492,-0.014241593391091474,0.021040621568389897,0.12270554845942848,0.4072201294628159,-0.0017475225279900513,0.0010513613413262745,-0.0037856281887062512,0.004629397009075474,-0.016279699051807674,0.024618657236139097
lp_controls,PH2M,18,0.0027597184175956,3.239226081121944e-05,-0.014194486604179038,0.020971025698776923,0.12270554845942848,0.4072201294628159,-0.0017417422638657993,0.0010478837631288228,-0.004501460681461399,0.0010154915023176034,-0.016954205021774638,0.020938633437965704
lp_controls,PH2M,19,-0.0143372498578476,0.0080292147036458,-0.014150111309751403,0.02090546535370895,0.12270554845942848,0.4072201294628159,-0.001736297169025008,0.0010446078327051688,0.012600952688822591,-0.00698460687094063,0.0001871385480961968,0.01287625065006315
lp_controls,PH2M,20,-0.0145744215843933,0.0086964836476438,-0.014108315918472614,0.020843716574127175,0.12270554845942848,0.4072201294628159,-0.0017311686426150674,0.0010415223592311394,0.012843252941778233,-0.00765496128841266,0.0004661056659206863,0.012147232926483375
lp_controls,PH2M,21,-0.0073107629414719,0.0084108404408762,-0.01406895757775768,0.020785568308704802,0.12270554845942848,0.4072201294628159,-0.0017263391558311886,0.0010386167968583003,0.005584423785640711,-0.007372223644017899,-0.0067581946362857805,0.012374727867828603
