horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
0,eps_sb_pos_x_wh2m,0.7892407278389385,-0.6894272608918398,2.2679087165697167,0.8989663058781119,0.012693927428305258,0.010018564522650307,-0.008751539616856291,0.028788668662156902,2511,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
1,eps_sb_pos_x_wh2m,-0.7104355530333275,-2.3913495337528303,0.9704784276861755,1.02192313843443,0.012693927428305258,-0.00901821735269297,-0.030355617437170045,0.012319182731784105,2484,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
2,eps_sb_pos_x_wh2m,-1.187095809593274,-2.9014017411653334,0.5272101219787857,1.0422240030861039,0.012693927428305258,-0.015068908057422297,-0.03683018314271126,0.0066923670278666685,2457,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
3,eps_sb_pos_x_wh2m,-0.5455397684148734,-2.3560811045802392,1.2650015677504927,1.1007309747803977,0.012693927428305258,-0.00692504222951286,-0.02990792255674285,0.01605783809771713,2430,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
4,eps_sb_pos_x_wh2m,-1.3181962329074792,-3.3228240866256247,0.6864316208106664,1.2187271991085737,0.012693927428305258,-0.016733087316792915,-0.042179687812650385,0.008713513179064554,2403,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
5,eps_sb_pos_x_wh2m,0.03473369796215651,-1.917483060203602,1.9869504561279148,1.1868635154995193,0.012693927428305258,4.4090704124828895e-4,-0.024340390811229205,0.025222204893725782,2376,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
6,eps_sb_pos_x_wh2m,0.17211841856633153,-2.3169954595628197,2.661232296695483,1.5132737876150169,0.012693927428305258,0.002184858714355681,-0.029411772215403226,0.033781489644114586,2349,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
7,eps_sb_pos_x_wh2m,-1.1251398897116511,-4.154303362144436,1.9040235827211338,1.8416006280430903,0.012693927428305258,-0.014282444106691081,-0.05273442539422601,0.024169537180843845,2322,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
8,eps_sb_pos_x_wh2m,2.2902881135609165,0.3220402277914618,4.2585359993303715,1.196609749049436,0.012693927428305258,0.029072751103452428,0.00408795528057971,0.054057546926325147,2295,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
9,eps_sb_pos_x_wh2m,3.0408268489569514,0.5626343420851541,5.519019355828749,1.5066340653452637,0.012693927428305258,0.0386000353427017,0.007142039507101221,0.07005803117830217,2268,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
