uf_code,year,month,ref_month_yyyymm,share_PH2M,share_WH2M,share_Ricardian,share_H2M,total_weight,n_obs,n_unmatched
42,2018,4,201804,0.175342862665028,0.267388706397963,0.557268430937009,0.442731569062991,5827665.00202885,9017,3956
43,2018,4,201804,0.185834299652972,0.268353525376707,0.545812174970321,0.454187825029679,9289391.26653178,7634,3250
50,2018,4,201804,0.20404237344264,0.236750372868607,0.559207253688753,0.440792746311247,2127189.45781328,3180,1159
51,2018,4,201804,0.195499839843474,0.225544610439902,0.578955549716624,0.421044450283376,2615145.40821988,3450,1325
52,2018,4,201804,0.202889228372007,0.222600773916491,0.574509997711501,0.425490002288499,5120844.84425502,4972,1778
53,2018,4,201804,0.212708151024416,0.183566003036175,0.603725845939409,0.396274154060591,2296318.28877649,2508,986
11,2018,5,201805,0.235837970339297,0.250171123348456,0.513990906312247,0.486009093687753,1100521.95598524,2341,1043
12,2018,5,201805,0.227140580087171,0.252396260992575,0.520463158920254,0.479536841079746,598167.388732061,2676,1303
13,2018,5,201805,0.222538492699987,0.266875873645708,0.510585633654305,0.489414366345696,2897217.304902,3738,1756
14,2018,5,201805,0.239583109716164,0.270537563139792,0.489879327144044,0.510120672855956,413314.05344936,1805,814
15,2018,5,201805,0.236682907606419,0.286862420978606,0.476454671414976,0.523545328585024,5813897.76879917,5085,2198
16,2018,5,201805,0.208989419584086,0.267923681546698,0.523086898869216,0.476913101130784,492773.273228415,1275,597
17,2018,5,201805,0.235015007035956,0.243768125799043,0.521216867165001,0.478783132834999,1081771.68576761,1989,809
21,2018,5,201805,0.214520458578984,0.260726484584072,0.524753056836944,0.475246943163056,4875456.16143616,8821,4306
22,2018,5,201805,0.230944483936026,0.248293249783383,0.520762266280591,0.479237733719409,2565125.35392378,3401,1448
23,2018,5,201805,0.225591999950189,0.248665596619202,0.525742403430609,0.474257596569391,6700171.07395126,7652,3119
24,2018,5,201805,0.214527323132837,0.259537299824737,0.525935377042426,0.474064622957574,2676660.75878254,2831,1203
25,2018,5,201805,0.224212474737195,0.246001565290898,0.529785959971907,0.470214040028093,3134885.59244358,3874,1547
26,2018,5,201805,0.217243855883919,0.214232766850232,0.56852337726585,0.43147662273415,5939987.47953335,4991,2016
27,2018,5,201805,0.221309053033504,0.226307705832034,0.552383241134462,0.447616758865538,1957947.64007985,4575,2335
28,2018,5,201805,0.219116568966212,0.234217165887014,0.546666265146774,0.453333734853226,1749761.40685609,2795,1115
29,2018,5,201805,0.206932001642036,0.25716454069417,0.535903457663794,0.464096542336206,11212760.1584536,6984,2717
31,2018,5,201805,0.180469985000271,0.269097507045235,0.550432507954494,0.449567492045506,17351887.0230207,11109,3685
32,2018,5,201805,0.195689833340188,0.267623379481072,0.53668678717874,0.46331321282126,3095750.81848344,5295,1810
33,2018,5,201805,0.174018164242466,0.220390229276145,0.60559160648139,0.39440839351861,14061338.9711508,10748,3840
35,2018,5,201805,0.182657288794276,0.24344002019416,0.573902691011564,0.426097308988436,36898023.8166854,11594,3763
41,2018,5,201805,0.179992230041579,0.267053104906639,0.552954665051783,0.447045334948217,8833377.14024991,7513,3229
42,2018,5,201805,0.183861237341189,0.264979396652609,0.551159366006202,0.448840633993798,5694315.5747566,8805,3972
43,2018,5,201805,0.183809368319961,0.245894162669397,0.570296469010643,0.429703530989358,8991655.1408021,7771,3414
50,2018,5,201805,0.202550789872867,0.225231306696712,0.572217903430421,0.427782096569579,2073373.92620767,2953,1053
51,2018,5,201805,0.199385342768637,0.204458912983861,0.596155744247503,0.403844255752497,2658975.39833027,3643,1421
52,2018,5,201805,0.196405384644359,0.231434021053169,0.572160594302472,0.427839405697529,5396813.70511651,4709,1728
53,2018,5,201805,0.198232769311964,0.187308398759912,0.614458831928124,0.385541168071876,2301929.38061347,2629,1100
11,2018,6,201806,0.246453633252956,0.265008803094491,0.488537563652552,0.511462436347448,1203770.34978477,2386,1046
12,2018,6,201806,0.23195101998282,0.25220894790746,0.51584003210972,0.48415996789028,582739.992373891,2610,1220
13,2018,6,201806,0.217893547194229,0.273771954139887,0.508334498665884,0.491665501334116,2784006.18289945,3928,1830
14,2018,6,201806,0.22549090863271,0.264410808133965,0.510098283233326,0.489901716766675,357999.991387921,1526,689
15,2018,6,201806,0.231857747184673,0.287172627470004,0.480969625345323,0.519030374654677,6035586.70477918,5028,2070
16,2018,6,201806,0.203275555219906,0.255024970491513,0.541699474288581,0.458300525711419,579164.279652506,1198,523
17,2018,6,201806,0.235488352017546,0.249928076869761,0.514583571112694,0.485416428887306,1094974.23972434,1872,751
21,2018,6,201806,0.237158231282454,0.239995932827633,0.522845835889913,0.477154164110087,4803760.60650506,8584,4153
22,2018,6,201806,0.248856064668328,0.243197879411115,0.507946055920557,0.492053944079443,2533408.463525,3420,1387
23,2018,6,201806,0.214090383413938,0.260932194533409,0.524977422052653,0.475022577947347,7257847.83586702,7514,3134
24,2018,6,201806,0.230029148736449,0.230359596692223,0.539611254571328,0.460388745428672,2766085.96012626,3202,1267
25,2018,6,201806,0.240084872535184,0.243467061784655,0.516448065680161,0.483551934319839,3240476.17305549,3773,1611
26,2018,6,201806,0.211170137490464,0.236036744316417,0.552793118193119,0.447206881806881,6650403.24155629,5376,2121
27,2018,6,201806,0.213159571532401,0.227486270594344,0.559354157873255,0.440645842126745,2125143.33172345,4618,2272
28,2018,6,201806,0.222108840765935,0.234830310705934,0.543060848528131,0.45693915147187,1664963.37524556,2708,1091
29,2018,6,201806,0.224382281428267,0.255721486867538,0.519896231704195,0.480103768295805,10983906.834985,6832,2581
31,2018,6,201806,0.186692183168233,0.271103652250114,0.542204164581654,0.457795835418347,16621364.384415,11113,3827
32,2018,6,201806,0.197865529634254,0.245396797396039,0.556737672969708,0.443262327030292,3133785.29600759,5393,1881
33,2018,6,201806,0.178947406796867,0.219711516119254,0.601341077083879,0.398658922916121,14363300.6623736,11026,3936
35,2018,6,201806,0.185169078348582,0.234399753133083,0.580431168518335,0.419568831481665,36849721.2828107,11556,3746
41,2018,6,201806,0.182883853605293,0.262126979610722,0.554989166783985,0.445010833216015,9021597.08436622,7872,3523
42,2018,6,201806,0.185899656991844,0.262609230322374,0.551491112685782,0.448508887314218,5654548.46149323,8487,3795
43,2018,6,201806,0.181409752354942,0.257774613014162,0.560815634630896,0.439184365369104,8806810.34433203,7705,3311
50,2018,6,201806,0.222084108095074,0.224841791612956,0.553074100291971,0.446925899708029,1983591.32689466,3172,1214
51,2018,6,201806,0.202444132391967,0.227140618505027,0.570415249103006,0.429584750896994,2714434.86697372,3523,1317
52,2018,6,201806,0.208145281684191,0.232854807302673,0.558999911013136,0.441000088986864,5626938.39763178,4747,1712
53,2018,6,201806,0.182267349497868,0.192113865575484,0.625618784926647,0.374381215073353,2258781.72362332,2680,1060
11,2018,7,201807,0.248554941534303,0.238922094018718,0.51252296444698,0.48747703555302,1442337.3140423,2415,1018
12,2018,7,201807,0.218030869931851,0.25919968634284,0.52276944372531,0.47723055627469,587248.511931614,2577,1234
13,2018,7,201807,0.235710514289348,0.288978484847154,0.475311000863498,0.524688999136502,2847448.88533347,3914,1867
14,2018,7,201807,0.254386268680802,0.257055688138192,0.488558043181006,0.511441956818994,365088.455701527,1566,680
15,2018,7,201807,0.23707415799411,0.285475132110854,0.477450709895036,0.522549290104964,6630203.63903785,5269,2330
16,2018,7,201807,0.230724657892625,0.276899372467315,0.49237596964006,0.50762403035994,636818.796972617,1094,448
17,2018,7,201807,0.248018266160811,0.240835759091656,0.511145974747533,0.488854025252467,1169200.13527581,2125,896
21,2018,7,201807,0.222471457517594,0.249373812459603,0.528154730022803,0.471845269977197,4710129.21622925,9193,4428
22,2018,7,201807,0.231126996237788,0.256797529676613,0.512075474085599,0.487924525914401,2521215.3230137,3450,1333
23,2018,7,201807,0.227769673117229,0.252425975860081,0.51980435102269,0.48019564897731,7189946.02717701,7333,2930
24,2018,7,201807,0.211374056724387,0.250693775980857,0.537932167294756,0.462067832705244,2610535.76920106,3271,1270
25,2018,7,201807,0.236165097432368,0.246979249407845,0.516855653159787,0.483144346840213,3099134.51158275,4033,1656
26,2018,7,201807,0.202006113896309,0.240738898059604,0.557254988044087,0.442745011955913,6678863.77591431,5455,2146
27,2018,7,201807,0.220094600913956,0.237772309448137,0.542133089637907,0.457866910362094,2130630.52260574,4877,2459
28,2018,7,201807,0.226681740065756,0.235107669720838,0.538210590213405,0.461789409786595,1654955.52332196,2740,1062
29,2018,7,201807,0.211698885488691,0.241896970722101,0.546404143789209,0.453595856210791,11741016.9937404,7347,2747
31,2018,7,201807,0.186863396259166,0.262047182140264,0.55108942160057,0.44891057839943,16742207.799026,10936,3805
32,2018,7,201807,0.178332262687496,0.254535285000121,0.567132452312383,0.432867547687617,3041302.35519582,5626,1968
33,2018,7,201807,0.184083257431364,0.208419552949692,0.607497189618944,0.392502810381056,13535715.3351386,11060,4010
35,2018,7,201807,0.184667758854123,0.233495286046804,0.581836955099073,0.418163044900927,35784695.9650799,12370,3950
41,2018,7,201807,0.193175833494922,0.276440437980005,0.530383728525073,0.469616271474927,9095535.54278815,7693,3364
42,2018,7,201807,0.176572949314245,0.278926168028448,0.544500882657307,0.455499117342693,5859841.35553524,9034,3943
43,2018,7,201807,0.183621582045732,0.262847350915914,0.553531067038354,0.446468932961646,9392497.3545819,7774,3316
50,2018,7,201807,0.202561863576588,0.237078193866798,0.560359942556615,0.439640057443385,2123729.48009823,3253,1209
51,2018,7,201807,0.20394862467538,0.242327405437511,0.553723969887109,0.446276030112891,2797937.81895402,3570,1375
52,2018,7,201807,0.213674566020308,0.227010940213914,0.559314493765778,0.440685506234222,5218711.00752025,5035,1805
53,2018,7,201807,0.207455909842826,0.185134910223513,0.607409179933661,0.392590820066339,2351523.50683586,2546,1021
11,2018,8,201808,0.239434806329153,0.265003583544418,0.495561610126429,0.504438389873571,1123988.59706846,2331,1025
12,2018,8,201808,0.226086948515517,0.254356693593183,0.5195563578913,0.4804436421087,599799.007963519,2686,1282
13,2018,8,201808,0.241468483154665,0.277639814188701,0.480891702656634,0.519108297343366,2897389.86837697,3659,1762
14,2018,8,201808,0.227001778596251,0.255903380634409,0.51709484076934,0.48290515923066,424566.09430373,1790,775
15,2018,8,201808,0.239884199052122,0.287684200076765,0.472431600871112,0.527568399128888,5975729.72384406,5204,2278
16,2018,8,201808,0.205184526600514,0.24672490245113,0.548090570948356,0.451909429051644,488195.802542009,1318,594
17,2018,8,201808,0.220905166939221,0.271827165362364,0.507267667698415,0.492732332301585,1098297.27511097,2041,841
21,2018,8,201808,0.225571599641488,0.247939716753763,0.526488683604748,0.473511316395252,4731785.89676087,8880,4249
22,2018,8,201808,0.228835405168717,0.261483496061067,0.509681098770216,0.490318901229784,2545996.25481005,3379,1395
23,2018,8,201808,0.223063944819099,0.263863548845071,0.51307250633583,0.48692749366417,6656404.2979273,7510,2951
24,2018,8,201808,0.207391212021883,0.26574877784319,0.526860010134928,0.473139989865072,2765744.69694085,2875,1186
25,2018,8,201808,0.219910202674823,0.245457158735749,0.534632638589428,0.465367361410572,3114179.119194,3916,1539
26,2018,8,201808,0.246842955226122,0.218005313464491,0.535151731309388,0.464848268690612,5877971.02815941,5087,2127
27,2018,8,201808,0.204818136270318,0.228474558632039,0.566707305097644,0.433292694902356,1898698.7144251,4531,2170
28,2018,8,201808,0.205341745486697,0.249757077155971,0.544901177357332,0.455098822642668,1752266.07236464,2803,1111
29,2018,8,201808,0.198578780366606,0.257760924547704,0.543660295085691,0.456339704914309,11255063.16782,7062,2643
31,2018,8,201808,0.187873291064679,0.265473869368809,0.546652839566513,0.453347160433487,17579003.3539808,11090,3731
32,2018,8,201808,0.197304265542614,0.274878117732551,0.527817616724835,0.472182383275166,3128647.08601021,5313,1787
33,2018,8,201808,0.176642287852431,0.219918732064726,0.603438980082843,0.396561019917157,14105543.5562612,11106,3908
35,2018,8,201808,0.179748278456587,0.237159248789192,0.583092472754221,0.416907527245779,37079341.3387601,11644,3781
41,2018,8,201808,0.176423267710063,0.283538562241277,0.54003817004866,0.45996182995134,8893000.93868526,7503,3250
42,2018,8,201808,0.182981012318653,0.277223047675578,0.539795940005768,0.460204059994232,5692713.98312088,8820,3919
43,2018,8,201808,0.179750000848187,0.25507009536694,0.565179903784873,0.434820096215127,8873112.32421325,7724,3385
50,2018,8,201808,0.20276917661129,0.233426112276233,0.563804711112477,0.436195288887524,2115923.67505896,3050,1102
51,2018,8,201808,0.209720324066441,0.223004827650022,0.567274848283538,0.432725151716463,2585382.9048978,3700,1398
52,2018,8,201808,0.211097228398389,0.221013051976421,0.56788971962519,0.43211028037481,5417133.28418614,4820,1720
53,2018,8,201808,0.197818623790103,0.182030215182175,0.620151161027722,0.379848838972278,2305180.19338052,2608,1054
11,2018,9,201809,0.251239856307731,0.253490298610072,0.495269845082196,0.504730154917804,1219933.64577173,2387,1040
12,2018,9,201809,0.256114673463582,0.256950624267394,0.486934702269025,0.513065297730975,588846.108904866,2593,1220
13,2018,9,201809,0.21061004050964,0.282843361453347,0.506546598037013,0.493453401962987,2795653.53607584,3990,1824
14,2018,9,201809,0.24170105784427,0.301457325990199,0.45684161616553,0.54315838383447,366983.887541986,1558,658
15,2018,9,201809,0.238201012690817,0.288966246322181,0.472832740987002,0.527167259012998,5926961.57282334,5061,2086
16,2018,9,201809,0.218099629008,0.269842654268932,0.512057716723068,0.487942283276932,590206.472371188,1205,518
17,2018,9,201809,0.234070229988268,0.274380538144948,0.491549231866784,0.508450768133216,1147738.63016366,1977,826
21,2018,9,201809,0.250423324355372,0.244091795209175,0.505484880435453,0.494515119564547,4663609.77539168,8625,4145
22,2018,9,201809,0.247926604274778,0.253464729147476,0.498608666577746,0.501391333422254,2580802.27643513,3447,1404
23,2018,9,201809,0.221480433214633,0.258737218614583,0.519782348170784,0.480217651829216,7274816.19419654,7573,3072
24,2018,9,201809,0.217510622413123,0.240105872601237,0.54238350498564,0.45761649501436,2681643.36483873,3161,1230
25,2018,9,201809,0.237771289157211,0.243974579117845,0.518254131724945,0.481745868275055,3164624.63939571,3724,1523
26,2018,9,201809,0.207273967273965,0.253803540700732,0.538922492025303,0.461077507974697,6634560.71035615,5296,2135
27,2018,9,201809,0.217230637960181,0.212501162318228,0.570268199721591,0.429731800278409,2163616.46562353,4837,2394
28,2018,9,201809,0.217260089025151,0.249052495931044,0.533687415043805,0.466312584956195,1711155.65998067,2772,1072
29,2018,9,201809,0.225963771522456,0.251274527352569,0.522761701124976,0.477238298875024,11311061.0893497,7016,2599
31,2018,9,201809,0.190604601609183,0.267771387721004,0.541624010669813,0.458375989330187,16492904.5296917,11058,3930
32,2018,9,201809,0.184725819454736,0.250079140184321,0.565195040360943,0.434804959639057,3131591.5681885,5448,1896
33,2018,9,201809,0.182760606856974,0.222261715163521,0.594977677979506,0.405022322020494,14500559.0496484,11048,3895
35,2018,9,201809,0.176739774271929,0.238745924083926,0.584514301644146,0.415485698355854,37162422.4886598,11641,3635
41,2018,9,201809,0.182978480740233,0.269128644494143,0.547892874765624,0.452107125234376,9013639.43869588,7954,3584
42,2018,9,201809,0.188539801850446,0.266819316378083,0.544640881771471,0.455359118228529,5628657.04671558,8368,3671
43,2018,9,201809,0.182120857705808,0.252493473139013,0.56538566915518,0.43461433084482,8845137.15184067,7778,3265
50,2018,9,201809,0.207514985524183,0.22740980715648,0.565075207319336,0.434924792680664,1984903.67769886,3135,1144
51,2018,9,201809,0.201598041373923,0.23180114902866,0.566600809597418,0.433399190402582,2632332.43669083,3643,1408
52,2018,9,201809,0.196109307117936,0.232368214785409,0.571522478096655,0.428477521903345,5586426.84466026,4835,1689
