bin_key,p_ph2m,p_wh2m,p_ric,weighted_n,raw_n,small_bin_flag
Central_West|25-34|male|no_education|Q3|informal,0.363347293002877,0.6365810055179119,7.17014792110854e-05,1394.3713666200001,2.0,0.0
Central_West|25-34|male|no_education|Q3|unemployed,0.3594957665268044,0.6404084591301246,9.577434307109749e-05,1043.82097012,3.0,0.0
Central_West|25-34|male|no_education|Q4|informal,0.05895174412418566,6.461670882070885e-05,0.9409836391669936,1547.2873319,3.0,0.0
Central_West|25-34|male|no_education|Q5|formal,0.9994412271492176,0.00027938642539124,0.00027938642539124,357.62719657,1.0,0.0
Central_West|25-34|male|no_education|Q5|informal,0.9996303329308538,0.0001848335345731422,0.0001848335345731422,540.72736406,1.0,0.0
Central_West|25-34|male|primary|Q1|unemployed,2.639238208481073e-06,2.639238208481073e-06,0.9999947215235829,37889.421237990005,54.0,0.0
Central_West|25-34|male|primary|Q2|formal,3.434868512148881e-05,0.7399414989720162,0.2600241523428622,2911.01959335,3.0,0.0
Central_West|25-34|male|primary|Q2|informal,0.273361024639935,0.5470735109987306,0.17956546436133453,24404.63854582,37.0,0.0
Central_West|25-34|male|primary|Q2|unemployed,0.04249771676431333,0.8912395437726607,0.06626273946302622,11284.951737399999,8.0,0.0
Central_West|25-34|male|primary|Q3|formal,0.0001090806314757324,0.9997818387370486,0.0001090806314757324,916.45303532,3.0,0.0
Central_West|25-34|male|primary|Q3|informal,0.660086055044787,0.12096603631066614,0.21894790864454675,63276.62261241001,88.0,0.0
Central_West|25-34|male|primary|Q3|self_employed,0.0006648932866524248,0.0006648932866524248,0.998670213426695,150.10007473,1.0,0.0
Central_West|25-34|male|primary|Q3|unemployed,7.55419231306789e-05,0.9998489161537386,7.55419231306789e-05,1323.46825815,3.0,0.0
Central_West|25-34|male|primary|Q4|formal,7.173893262894569e-05,7.173893262894569e-05,0.9998565221347421,1393.64323745,5.0,0.0
Central_West|25-34|male|primary|Q4|informal,0.3736239371178249,0.06166446928505256,0.5647115935971222,79782.11719973001,125.0,0.0
Central_West|25-34|male|primary|Q4|self_employed,0.999915146545433,4.2426727283425503e-05,4.2426727283425503e-05,2356.70480341,3.0,0.0
Central_West|25-34|male|primary|Q4|unemployed,0.22087449853081265,3.2495774288587686e-05,0.7790930056948987,3077.0231962999997,2.0,0.0
Central_West|25-34|male|primary|Q5|formal,9.705299865814396e-05,9.705299865814396e-05,0.9998058940026837,1030.06486644,2.0,0.0
