"uf_code","horizon","n_obs","beta_mp","se_mp","lo95_mp","hi95_mp","beta_ph2m","se_ph2m","lo95_ph2m","hi95_ph2m","beta_wh2m","se_wh2m","lo95_wh2m","hi95_wh2m"
21,7,14,0.108878134380405,NA,NA,NA,3.45851337164345,NA,NA,NA,-4.13418263279366,NA,NA,NA
21,8,13,0.0210127220956332,NA,NA,NA,1.51152354803746,NA,NA,NA,-3.0198912224809,NA,NA,NA
21,9,12,0.138342296838961,NA,NA,NA,4.01886066188509,NA,NA,NA,5.65658660170858,NA,NA,NA
21,10,11,0.0736404967299422,NA,NA,NA,-6.50055136751417,NA,NA,NA,-4.22659648366519,NA,NA,NA
21,11,10,-0.249979772422748,NA,NA,NA,3.29979099436364,NA,NA,NA,-15.136693173693,NA,NA,NA
21,12,9,0.322092119761247,NA,NA,NA,-71.3632748320874,NA,NA,NA,-79.6758125316614,NA,NA,NA
22,0,21,0.00486906316724839,0.062792800603847,-0.118204826016292,0.127942952350788,1.68570768261668,6.50539042569811,-11.0648575517516,14.436272916985,3.59812249085204,2.62273455758396,-1.54243724201253,8.73868222371661
22,1,20,0.00803051414249671,0.0609807940771541,-0.111491842248725,0.127552870533719,4.46169918111845,4.12873074433201,-3.63061307777229,12.5540114400092,6.13348872311728,1.6860385207973,2.82885322235457,9.43812422387999
22,2,19,-0.0669154137567711,0.00195622269761271,-0.070749610244092,-0.0630812172694502,8.23597478775146,0.201506459953713,7.84102212624219,8.63092744926074,3.80733681489849,0.14298887846929,3.52707861309868,4.0875950166983
22,3,18,0.000901505930068647,NA,NA,NA,8.68081868119471,NA,NA,NA,4.76118919744418,NA,NA,NA
22,4,17,-0.180036088852752,NA,NA,NA,8.3646972285123,NA,NA,NA,-10.0094554575537,NA,NA,NA
22,5,16,-0.181948670633719,NA,NA,NA,17.8168911787384,NA,NA,NA,-8.85370549461103,NA,NA,NA
22,6,15,-0.235155717473752,NA,NA,NA,13.3981764402551,NA,NA,NA,4.85644513990655,NA,NA,NA
22,7,14,0.0225475538127888,NA,NA,NA,-41.3091560951831,NA,NA,NA,-39.8905884174219,NA,NA,NA
22,8,13,0.0302752764119158,NA,NA,NA,-2.44348056433582,NA,NA,NA,-14.5378386490337,NA,NA,NA
22,9,12,-0.0943859533222247,NA,NA,NA,1.69697138500328,NA,NA,NA,-8.01749514317728,NA,NA,NA
22,10,11,1.73188252763691,NA,NA,NA,-84.1529036219407,NA,NA,NA,-142.556970809162,NA,NA,NA
