horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
9,mp_neg_x_ph2m,-25.78415395160111,-55.47330787448004,3.904999971277821,18.049723961094355,0.011530562940861485,-0.297305810015799,-0.6396384679844792,0.045026847952881206,2397,driscoll_kraay,cumulative,twfe_directional_dummies
10,mp_neg_x_ph2m,-26.424097849752794,-52.08014367908217,-0.7680520204234185,15.59776834178225,0.011530562940861485,-0.3046847234120572,-0.6005133746607664,-0.008856072163348057,2370,driscoll_kraay,cumulative,twfe_directional_dummies
11,mp_neg_x_ph2m,-17.250622456147717,-40.697654435902614,6.19640952360718,14.254783280145729,0.011530562940861485,-0.1989093879996498,-0.46926686601860573,0.07144809001930612,2343,driscoll_kraay,cumulative,twfe_directional_dummies
12,mp_neg_x_ph2m,-20.814369425510193,-45.24747464418195,3.6187357931615622,14.8542732425106,0.011530562940861485,-0.2400013967351882,-0.5217288542997741,0.041726060829397706,2316,driscoll_kraay,cumulative,twfe_directional_dummies
13,mp_neg_x_ph2m,-24.60004393501541,-49.979710518018244,0.7796226479874235,15.429741690779405,0.011530562940861485,-0.28365235494065305,-0.5762941978940461,0.008989488012740085,2289,driscoll_kraay,cumulative,twfe_directional_dummies
14,mp_neg_x_ph2m,-23.27681549838404,-50.55857451244762,4.004943515679546,16.586131779170454,0.011530562940861485,-0.26839478616693724,-0.5829688256160126,0.04617925328213808,2262,driscoll_kraay,cumulative,twfe_directional_dummies
15,mp_neg_x_ph2m,-21.46079918121704,-50.35280905731764,7.431210694883564,17.565094791837677,0.011530562940861485,-0.2474550957202117,-0.5805962340845814,0.08568604264415795,2235,driscoll_kraay,cumulative,twfe_directional_dummies
16,mp_neg_x_ph2m,-27.77990931163995,-56.53597641400913,0.9761577907292285,17.48244745379862,0.011530562940861485,-0.3203179928092885,-0.6518916344647927,0.011255648846215664,2208,driscoll_kraay,cumulative,twfe_directional_dummies
17,mp_neg_x_ph2m,-26.017782966954265,-54.01656730046501,1.9810013665564874,17.02205222078208,0.011530562940861485,-0.29999968408214,-0.6228414291072922,0.022842060943012193,2181,driscoll_kraay,cumulative,twfe_directional_dummies
18,mp_neg_x_ph2m,-23.839338128592583,-53.17324008003358,5.494563822848409,17.833746098008536,0.011530562940861485,-0.2748809887602158,-0.6131173915123658,0.06335541399193408,2154,driscoll_kraay,cumulative,twfe_directional_dummies
19,mp_neg_x_ph2m,-31.15866538597542,-57.99975221776569,-4.3175785541851575,16.31822211532392,0.011530562940861485,-0.35927695238623175,-0.6687697935013178,-0.04978411127114569,2127,driscoll_kraay,cumulative,twfe_directional_dummies
20,mp_neg_x_ph2m,-30.14236930184822,-56.353685601637324,-3.931053002059116,15.935348817857106,0.011530562940861485,-0.347558486421652,-0.6497897187791988,-0.04532725406410513,2100,driscoll_kraay,cumulative,twfe_directional_dummies
21,mp_neg_x_ph2m,-24.85742637818484,-50.67070788663433,0.9558551302646521,15.693360847123612,0.011530562940861485,-0.28662011940149085,-0.5842617865448436,0.011021547741861926,2073,driscoll_kraay,cumulative,twfe_directional_dummies
22,mp_neg_x_ph2m,-28.5566341142628,-53.40773308949383,-3.705535139031767,15.108395402507277,0.011530562940861485,-0.32927406703365947,-0.6158212279171392,-0.042726906150179704,2046,driscoll_kraay,cumulative,twfe_directional_dummies
23,mp_neg_x_ph2m,-17.619768760498996,-43.14124044744358,7.901702926445587,15.51595307252075,0.011530562940861485,-0.20316585269635862,-0.4974427883260875,0.09111108293337024,2019,driscoll_kraay,cumulative,twfe_directional_dummies
24,mp_neg_x_ph2m,-10.29208251821824,-36.280926907172656,15.696761870736172,15.800095499756688,0.011530562940861485,-0.1186735052688556,-0.4183395112559493,0.1809925007182381,1992,driscoll_kraay,cumulative,twfe_directional_dummies
