draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
2370,0.5059498684237884,0.0023854208778478166,0.32,0.18356444754594062,-2.4848855033243034,-1.5932232936252095,0.03471652365850373,0.03341629967954471,0.23359113797093367,0.0533624157899413,0.01607063152706615,0.4207193744515431,1.413303524400654,0.10395250251899495,0.9884484983812156,0.30624406276501065,0.2953231840616421,0.020094975345399453,0.40002163830710097
3282,0.5060078871348879,0.002830583586626927,0.32,0.18317730354826098,-3.791434547310314,-3.2596965538253677,0.04098622477587022,0.03867248637346678,0.23560168275149024,0.058811146297801965,0.02316130325393847,0.44451471081245225,1.2803382784439536,0.37063162120809046,0.942875598717734,0.7170799578667574,0.24616516174070796,0.17325803759724698,0.34642534676729514
2766,0.507517828816304,0.002467719946154536,0.32,0.18505010887014947,-2.698297376455599,-1.6010238065978943,0.036242681721007364,0.03476467742129361,0.23464172630579166,0.05404134251613439,0.018444020925880333,0.4022818116959185,1.6052213605325496,0.05202816556901013,0.939406044475303,0.9443489918657066,0.7962940742683793,0.014702504935096457,0.2820556636695475
702,0.5077446403505808,0.002915184315215764,0.32,0.184829456035365,-3.926591959711383,-3.3849593679329955,0.04198696598084918,0.039641446354509446,0.2357318771918027,0.059854240888044835,0.02411969107365352,0.48574570908968484,1.8189045562015733,0.256714597979121,0.8605336671964368,0.9215611946219869,0.42364002849043436,0.18269799872700693,0.33455668571726266
1812,0.509643753942766,0.002520149752268762,0.32,0.18712360419049717,-2.7466353164568025,-1.7449210740894603,0.03676605543139775,0.035199470753491544,0.23414622665905643,0.055193830212268355,0.018338280650527148,0.46487880653107244,1.5968575640086065,0.2526525059891875,0.6226220294843059,0.7602704297261013,0.3406358805125365,0.026623650092003376,0.31903090075447654
3036,0.5112650968184638,0.0027145212757680184,0.32,0.1885505755426957,-3.2498992664995185,-2.3839678434041964,0.03950630234262642,0.03746190904403427,0.23478724777771898,0.057832196030408636,0.02118040865484421,0.42498424948116664,1.6047693261359355,0.08661710747477072,0.6698033289402847,0.9419984383626971,0.6198694735851369,0.07850059869643458,0.30976918259310815
1416,0.5138358375561356,0.0029067790189243837,0.32,0.19092905853721123,-3.54954395649744,-3.129341090393131,0.04128475322855131,0.03904697931185195,0.23389086254137723,0.06110627662160861,0.021463229835494,0.4613269278192116,1.3959969968287183,0.18951164345649502,0.6795917519916385,0.9535271191889089,0.7117006172622617,0.15231846959871906,0.43047890328730637
432,0.5142585607470277,0.002658000747095427,0.32,0.19160055999993225,-2.9038256795136403,-2.0409300190517627,0.03830466751811062,0.036545088437734866,0.2335993976885715,0.0577271762690687,0.018882158767152532,0.4844405617245468,1.623949397854328,0.20922217590453687,0.6190017464335638,0.3112140561048019,0.5024540916951776,0.049450894221866486,0.36435793515964204
1872,0.5148908316936971,0.002861614156702186,0.32,0.19202921753699487,-3.371038280622734,-2.9346671947076297,0.04059953621375598,0.038463906171812626,0.23340496431569058,0.060826779038948495,0.02037229338856345,0.48563424435823316,1.5210757551954475,0.17994592407736854,0.8822840535421759,0.3624589385133211,0.7162995445776988,0.1328587305565793,0.45417405725586996
1368,0.5153487039204474,0.0030624083951229526,0.32,0.19228629552532442,-3.874322447903638,-3.4842892152509513,0.043145460192195714,0.04082127954739046,0.2344187432396354,0.06281330575304067,0.023477614631350764,0.5375048863040777,1.7834645875434536,0.3362271790219205,0.8294764397521726,0.30607799280532494,0.8511189954541667,0.18466279516781298,0.40243740240886294
666,0.5154417809510526,0.0030161009068506617,0.32,0.192425680044202,-3.686237390922046,-3.4639627513477635,0.04226416906665658,0.04001314735516714,0.23353718075202254,0.06277301988313824,0.021755318250174918,0.5123037518031023,1.8047109361920284,0.08755194597678913,0.6503740364799351,0.852075755199427,0.7958965535475622,0.18730226077149933,0.4818440133961642
1470,0.5155156695790786,0.002558361152246697,0.32,0.1929573084268318,-2.465491130068533,-1.7167683607969342,0.03634119794715267,0.03496581982230032,0.23200390880774915,0.05702615994296492,0.015656235951340403,0.4328075725245126,0.8882498261894426,0.3331464273493081,0.8407021209241387,0.6522846728717913,0.4005888332780436,0.028013399293124852,0.49584711357651345
