draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa,chi_R_neg
1152,0.24701899526607096,0.01348688794061595,0.015,0.218532107325455,-4.263367392001825,-3.1983101321014202,0.08899358692285628,0.08646932805272671,0.2589243651020314,0.12721754827726175,0.050769625568450806,0.49592866373984495,1.6134483523266312,0.15013190791397288,0.9644261851054563,0.6868750314774653,0.5373334841770276,0.11159342661264618,0.22430860933390048,2.063119059609049
240,0.2491936171586252,0.018912801795411438,0.015,0.21528081536321378,-5.295346530933583,-3.8946954230879594,0.10982444286397477,0.10712004341071388,0.2768568797431243,0.14499284961502729,0.07465603611292229,0.4323666955328375,1.2163552564505462,0.3318834497213448,0.6263356526230408,0.6483252203525064,0.319773601426429,0.16910186836886099,0.09459158885626866,2.3489234336092166
588,0.25320768808458294,0.003467052741541186,0.015,0.23474063534304176,-3.833779807007242,-3.0011522253711416,0.023121164465563126,0.02794483500215169,0.2421495090961923,0.03218694978419933,0.014055379146926925,0.613222816514524,1.8632293777782103,0.20157318330187676,0.769156639738118,0.579918135483652,0.3653530617157768,0.08816675433702025,0.35640504756756913,0.19800543362051473
538,0.25447577190277654,0.004406908034107811,0.015,0.2350688638686687,-3.1335731083052147,-2.084477822528235,0.04096800102017281,0.039150114411454946,0.23139814538463194,0.06214962738365784,0.019786374656687776,0.5355072846335465,1.1796234582870015,0.12182549859883206,0.9339664232376487,0.6594336631635296,0.4399474666907206,0.025796628812465083,0.36967760641775627,0.7891071015390823
174,0.25485176124583026,0.003616037658410179,0.015,0.23623572358742007,-3.4261279745149547,-2.748301534987054,0.029910056623455285,0.029151687508408637,0.23664824306401674,0.044909124688120625,0.014910988558789945,0.6215837846791963,1.6180055164035838,0.2820919048951857,0.6748492529503233,0.4193143276737797,0.7901899712839631,0.07353081054868896,0.4601111845029089,0.4361329712547775
390,0.25490655495285003,0.0034723804882480927,0.015,0.23643417446460194,-3.5951005490170265,-2.764559013288368,0.025118056586390047,0.027148968770361607,0.24028623968652013,0.03623472235033012,0.014001390822449975,0.4772475871139625,0.7219882571362648,0.19492108544310113,0.7257046900759345,0.5631716386244449,0.7970890330661433,0.07160221411412021,0.38282933919110324,0.27690896586796443
1068,0.2562589991948114,0.009999838739677844,0.015,0.23125916045513353,-3.1773033402045163,-2.0237764398659897,0.07325866420425342,0.07091910054952515,0.2463777986387939,0.11161272319029204,0.03490460521821481,0.5053724292317493,1.233954469221819,0.036530453569115384,0.7118301306552873,0.33955348609984354,0.4431099547542925,0.021658417079165826,0.31946921724558086,1.7522182372456365
1074,0.25677134847417316,0.008306588258285473,0.015,0.2334647602158877,-4.685764573189812,-4.025650876147816,0.06880256969823789,0.0662509930276877,0.2406523380635226,0.09918484242344774,0.038420296973028054,0.5397465181335052,1.3869254813527665,0.16334476069891268,0.6617365777430696,0.3719220589570224,0.1807953714281026,0.16819202394829483,0.3218058802450324,1.3444504134450037
606,0.2634335699995853,0.004279707464686807,0.015,0.24415386253489849,-3.274166812707893,-2.5046802927590046,0.039459731960128225,0.03766990587468621,0.23110558489518326,0.06070002709315553,0.018219436827100928,0.5830854439777257,1.33961965650932,0.08523043066925745,0.9624805964043026,0.5474158110973284,0.18601952903775845,0.051924161180953964,0.46906319496343074,0.6930862920856479
629,0.2636376711229101,0.005066801927312362,0.015,0.24357086919559773,-3.814483831500447,-2.766145022918713,0.04795753244273589,0.04566333255451324,0.23204710755734767,0.07042451293988129,0.02549055194559048,0.501313660473361,0.9391897309886204,0.12952000125632068,0.76252668390819,0.8455060583784583,0.6467320680168874,0.06309993213757664,0.30861977362377996,0.8517965995579379
1008,0.26430027848133625,0.004490604315399958,0.015,0.24480967416593627,-4.782035750105459,-4.477310292232024,0.042097404989890334,0.03966440251626232,0.23379210605997497,0.06092422236914802,0.02327058761063265,0.6004612828773486,1.2609325430998806,0.3365878005332901,0.6942556418640677,0.5331555978970803,0.6991851022339669,0.19670574370204727,0.41968256099793777,0.6023949253528688
414,0.2650749292449291,0.00378331002434992,0.015,0.24629161922057918,-4.87881838507016,-3.55206556502642,0.025705714825732737,0.03251264572868484,0.24469691167257637,0.03266136249631968,0.018750067155145798,0.4128100830025813,0.4609868575830381,0.23806191293456522,0.8547051258586312,0.7412600451451691,0.7616064001614842,0.10966753929730995,0.16580572947093153,0.13739368010205996
912,0.2704064857873785,0.008403745034285518,0.015,0.24700274075309303,-4.62031625619537,-3.506017170946953,0.07046894948115415,0.06786571783170231,0.24143424575089412,0.09998921264234019,0.040948686319968126,0.5132789007504808,0.8889580804642242,0.26520012942474747,0.8248147276908866,0.7917492039572983,0.8109438529967911,0.10819367962464968,0.23456494671262465,1.2920611226923675
942,0.2712736183890375,0.004374643406191163,0.015,0.25189897498284636,-3.9964049645945483,-2.5486880674700565,0.04141477869887619,0.03951762806674447,0.23554089165164943,0.058014136432903235,0.024815420964849153,0.5362590892756305,0.9824578850312897,0.2685995197354062,0.7257056027481495,0.9451653547422131,0.9327217397012791,0.03872165624500267,0.19815714682437266,0.5991329675355407
228,0.27147432783846825,0.017398741950894622,0.015,0.23907558588757366,-4.769939307006158,-3.6147588544566656,0.10383862267473065,0.10121908100954499,0.26813005565803,0.14651778834725399,0.0611594570022073,0.4997268023212188,1.3471816790899784,0.12748590843004753,0.7385349553072679,0.5372252433915503,0.709238987639068,0.12196222315320233,0.20619749347223423,2.1462945256946795
720,0.27188740630779096,0.0079881613035855,0.015,0.24889924500420546,-5.079746948248959,-3.1639577007031576,0.0716764976589042,0.0689659355438391,0.245613938220933,0.0905705882104513,0.052782407107357106,0.4689616064884754,0.900274075291193,0.3451103158637524,0.6955059099073586,0.4815408140353979,0.787224588507123,0.07560151772608305,0.04132080310361397,1.1269929291758796
666,0.272461089699517,0.01662664560114689,0.015,0.24083444409837007,-5.80864857975633,-5.006143113492332,0.10314961980949884,0.10045118020533214,0.2656911223278249,0.14224367916915653,0.06405556044984113,0.47108809892119075,0.8251134682151949,0.2521189439172585,0.6330867457367633,0.5602057425936131,0.32199627141410214,0.238492053032009,0.22932947850247642,1.93041006051403
336,0.2774658022356679,0.01511847121344748,0.015,0.24734733102222042,-4.642848484426748,-4.188457591029281,0.09474126294465629,0.09221349647381127,0.25786634115909024,0.1408518123684808,0.04863071352083181,0.5856193385114412,1.2386297533083876,0.25525888940606983,0.7042468708361328,0.4509275309840057,0.19682116659616877,0.16823540701994866,0.39922273587415874,1.926287150840809
